metric,values,metric_name
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethe2b2c91', 'device': 'vethe2b2c91', 'dimension': 'sent', 'family': 'vethe2b2c91', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291580, '-1.2657116'], [1742291640, '-1.12'], [1742291700, '-0.9663999'], [1742291760, '-1.3010733'], [1742291820, '-1.6658066'], [1742291880, '-1.1776001'], [1742291940, '-1.4883198'], [1742292000, '-0.9702918'], [1742292060, '-1.1119299'], [1742292120, '-1.2103344'], [1742292180, '-1.1199999'], [1742292240, '-1.4040524'], [1742292300, '-0.8792202'], [1742292360, '-1.2345407'], [1742292420, '-1.2856271'], [1742292480, '-1.4039726'], [1742292540, '-1.1555375'], [1742292600, '-1.4038916'], [1742292660, '-1.0038982'], [1742292720, '-1.2104653'], [1742292780, '-1.0544616'], [1742292840, '-1.4160318'], [1742292900, '-1.7467681'], [1742292960, '-1.4002996'], [1742293020, '-1.4002996'], [1742293080, '-1.4002996'], [1742293140, '-1.3558718'], [1742293200, '-1.3558718'], [1742293260, '-1.3558718'], [1742293320, '-1.4744321'], [1742293380, '-1.4744321'], [1742293440, '-1.4744321'], [1742293500, '-1.4744321'], [1742293560, '-1.4744321'], [1742293680, '-1.2336001'], [1742293740, '-1.2620036'], [1742293800, '-1.8000001'], [1742293860, '-1.5599998'], [1742293920, '-1.374112'], [1742293980, '-1.2400094'], [1742294040, '-1.2400094'], [1742294100, '-1.2400094'], [1742294160, '-1.2400094'], [1742294220, '-1.2400094']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethef9284f', 'device': 'vethef9284f', 'dimension': 'received', 'family': 'vethef9284f', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291640, '2.4747325'], [1742291700, '2.8098832'], [1742291760, '2.9454148'], [1742291820, '2.6977948'], [1742291880, '2.9851134'], [1742291940, '2.9197139'], [1742292000, '2.8190029'], [1742292060, '2.8212263'], [1742292120, '2.5348652'], [1742292180, '2.5980356'], [1742292240, '2.8129453'], [1742292300, '2.7042846'], [1742292360, '2.6013978'], [1742292420, '2.4110984'], [1742292480, '2.6863235'], [1742292540, '2.8097336'], [1742292600, '2.7030152'], [1742292660, '2.8755308'], [1742292720, '2.5812166'], [1742292780, '2.8115138'], [1742292840, '2.5819902'], [1742292900, '3.202903'], [1742292960, '2.8937254'], [1742293020, '2.8937254'], [1742293080, '2.8937254'], [1742293140, '2.9873528'], [1742293200, '2.9873528'], [1742293260, '2.9873528'], [1742293320, '2.8625104'], [1742293380, '2.8625104'], [1742293440, '2.8625104'], [1742293500, '2.8625104'], [1742293560, '2.8625104'], [1742293680, '2.9679846'], [1742293740, '3.2012163'], [1742293800, '3.2127999'], [1742293860, '3.1583999'], [1742293920, '2.9888'], [1742293980, '2.6898453'], [1742294040, '2.6898453'], [1742294100, '2.6898453'], [1742294160, '2.6898453'], [1742294220, '2.6898453']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethef9284f', 'device': 'vethef9284f', 'dimension': 'sent', 'family': 'vethef9284f', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291640, '-0.9497003'], [1742291700, '-1.2297769'], [1742291760, '-1.4727989'], [1742291820, '-1.1695875'], [1742291880, '-1.4590354'], [1742291940, '-1.3953137'], [1742292000, '-1.2906161'], [1742292060, '-1.2913687'], [1742292120, '-1.011272'], [1742292180, '-1.0743284'], [1742292240, '-1.2885664'], [1742292300, '-1.1809808'], [1742292360, '-1.075493'], [1742292420, '-0.8866311'], [1742292480, '-1.1625721'], [1742292540, '-1.2874793'], [1742292600, '-1.180489'], [1742292660, '-1.351082'], [1742292720, '-1.0564671'], [1742292780, '-1.2880818'], [1742292840, '-1.0566928'], [1742292900, '-1.6286506'], [1742292960, '-1.3582542'], [1742293020, '-1.3582542'], [1742293080, '-1.3582542'], [1742293140, '-1.4597932'], [1742293200, '-1.4597932'], [1742293260, '-1.4597932'], [1742293320, '-1.3347985'], [1742293380, '-1.3347985'], [1742293440, '-1.3347985'], [1742293500, '-1.3347985'], [1742293560, '-1.3347985'], [1742293680, '-1.4134304'], [1742293740, '-1.7090728'], [1742293800, '-1.6320001'], [1742293860, '-1.6864001'], [1742293920, '-1.5168'], [1742293980, '-1.1634453'], [1742294040, '-1.1634453'], [1742294100, '-1.1634453'], [1742294160, '-1.1634453'], [1742294220, '-1.1634453']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethf4dbfd1', 'device': 'vethf4dbfd1', 'dimension': 'received', 'family': 'vethf4dbfd1', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291580, '0'], [1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0.3729343'], [1742292180, '0.2386063'], [1742292240, '0.2384096'], [1742292300, '0.2548212'], [1742292360, '0.2386474'], [1742292420, '0.2383003'], [1742292480, '0.2381945'], [1742292540, '0.2382687'], [1742292600, '0.2379498'], [1742292660, '0.2379892'], [1742292720, '0.2386372'], [1742292780, '0.2383087'], [1742292840, '0.2384631'], [1742292900, '0.2394814'], [1742292960, '0.4065432'], [1742293020, '0.4065432'], [1742293080, '0.4065432'], [1742293140, '0.4076748'], [1742293200, '0.4076748'], [1742293260, '0.4076748'], [1742293320, '0.4082324'], [1742293380, '0.4082324'], [1742293440, '0.4082324'], [1742293500, '0.4082324'], [1742293560, '0.4082324'], [1742293680, '0.6816001'], [1742293740, '0.6464'], [1742293800, '0.6464001'], [1742293860, '0.6464'], [1742293920, '0.6464'], [1742293980, '0.1056'], [1742294040, '0.1056'], [1742294100, '0.1056'], [1742294160, '0.1056'], [1742294220, '0.1056']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethf4dbfd1', 'device': 'vethf4dbfd1', 'dimension': 'sent', 'family': 'vethf4dbfd1', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291580, '-0.0672'], [1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '-0.233002'], [1742292180, '-0.0986318'], [1742292240, '-0.0985505'], [1742292300, '-0.0985073'], [1742292360, '-0.0986488'], [1742292420, '-0.0985053'], [1742292480, '-0.0984616'], [1742292540, '-0.0984923'], [1742292600, '-0.0983604'], [1742292660, '-0.0983767'], [1742292720, '-0.1107748'], [1742292780, '-0.0985088'], [1742292840, '-0.0985726'], [1742292900, '-0.0989935'], [1742292960, '-0.1680513'], [1742293020, '-0.1680513'], [1742293080, '-0.1680513'], [1742293140, '-0.168519'], [1742293200, '-0.168519'], [1742293260, '-0.168519'], [1742293320, '-0.1687496'], [1742293380, '-0.1687496'], [1742293440, '-0.1687496'], [1742293500, '-0.1687496'], [1742293560, '-0.1687496'], [1742293680, '-0.2672'], [1742293740, '-0.2672'], [1742293800, '-0.2672'], [1742293860, '-0.2672'], [1742293920, '-0.2672'], [1742293980, '-0.1056'], [1742294040, '-0.1056'], [1742294100, '-0.1056'], [1742294160, '-0.1056'], [1742294220, '-0.1056']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethf9eb63f', 'device': 'vethf9eb63f', 'dimension': 'received', 'family': 'vethf9eb63f', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291580, '4.8752326'], [1742291640, '4.690964'], [1742291700, '4.8780688'], [1742291760, '4.8306986'], [1742291820, '4.8862054'], [1742291880, '4.6942136'], [1742291940, '4.8747926'], [1742292000, '4.701126'], [1742292060, '4.8228592'], [1742292120, '4.8399142'], [1742292180, '4.6873878'], [1742292240, '4.8733561'], [1742292300, '4.6855902'], [1742292360, '4.8784748'], [1742292420, '4.7564354'], [1742292480, '4.8723892'], [1742292540, '4.6821666'], [1742292600, '4.8683206'], [1742292660, '4.6894262'], [1742292720, '4.8071988'], [1742292780, '4.7546934'], [1742292840, '4.7164192'], [1742292900, '4.8592828'], [1742292960, '4.8337058'], [1742293020, '4.8337058'], [1742293080, '4.8337058'], [1742293140, '4.764948'], [1742293200, '4.764948'], [1742293260, '4.764948'], [1742293320, '4.8834437'], [1742293380, '4.8834437'], [1742293440, '4.8834437'], [1742293500, '4.8834437'], [1742293560, '4.8834437'], [1742293680, '4.875553'], [1742293740, '4.6943662'], [1742293800, '4.869399'], [1742293860, '4.6921752'], [1742293920, '4.8117942'], [1742293980, '4.8054142'], [1742294040, '4.8054142'], [1742294100, '4.8054142'], [1742294160, '4.8054142'], [1742294220, '4.8054142']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethf9eb63f', 'device': 'vethf9eb63f', 'dimension': 'sent', 'family': 'vethf9eb63f', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291580, '-1.0328072'], [1742291640, '-0.7802285'], [1742291700, '-0.9660787'], [1742291760, '-0.9155158'], [1742291820, '-0.967432'], [1742291880, '-0.7807691'], [1742291940, '-0.9655339'], [1742292000, '-0.7819187'], [1742292060, '-0.8997129'], [1742292120, '-0.93262'], [1742292180, '-0.7796337'], [1742292240, '-0.9652951'], [1742292300, '-0.7793346'], [1742292360, '-0.9661464'], [1742292420, '-0.8471411'], [1742292480, '-0.9651341'], [1742292540, '-0.7787652'], [1742292600, '-0.9644575'], [1742292660, '-0.7799728'], [1742292720, '-0.8971648'], [1742292780, '-0.8478764'], [1742292840, '-0.8051312'], [1742292900, '-0.9629542'], [1742292960, '-0.8975172'], [1742293020, '-0.8975172'], [1742293080, '-0.8975172'], [1742293140, '-0.8485568'], [1742293200, '-0.8485568'], [1742293260, '-0.8485568'], [1742293320, '-0.9669727'], [1742293380, '-0.9669727'], [1742293440, '-0.9669727'], [1742293500, '-0.9669727'], [1742293560, '-0.9669727'], [1742293680, '-0.9656603'], [1742293740, '-0.7807944'], [1742293800, '-0.9646368'], [1742293860, '-0.78043'], [1742293920, '-0.8978622'], [1742293980, '-0.8965325'], [1742294040, '-0.8965325'], [1742294100, '-0.8965325'], [1742294160, '-0.8965325'], [1742294220, '-0.8965325']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethfdbd6d5', 'device': 'vethfdbd6d5', 'dimension': 'received', 'family': 'vethfdbd6d5', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0'], [1742292180, '0'], [1742292240, '0'], [1742292300, '0'], [1742292360, '0'], [1742292420, '0'], [1742292480, '0'], [1742292540, '0'], [1742292600, '0'], [1742292660, '0'], [1742292720, '0'], [1742292780, '0'], [1742292840, '0'], [1742292900, '0'], [1742292960, '0'], [1742293020, '0'], [1742293080, '0'], [1742293140, '0'], [1742293200, '0'], [1742293260, '0'], [1742293320, '0'], [1742293380, '0'], [1742293440, '0'], [1742293500, '0'], [1742293560, '0'], [1742293680, '0'], [1742293740, '0'], [1742293800, '0'], [1742293860, '0'], [1742293920, '0'], [1742293980, '0'], [1742294040, '0'], [1742294100, '0'], [1742294160, '0'], [1742294220, '0']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'netdata_net_net_kilobits_persec_average', 'chart': 'net.vethfdbd6d5', 'device': 'vethfdbd6d5', 'dimension': 'sent', 'family': 'vethfdbd6d5', 'instance': 'host.docker.internal:19999', 'interface_type': 'virtual', 'job': 'netdata'}","[[1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0'], [1742292180, '0'], [1742292240, '0'], [1742292300, '0'], [1742292360, '0'], [1742292420, '0'], [1742292480, '0'], [1742292540, '0'], [1742292600, '0'], [1742292660, '0'], [1742292720, '0'], [1742292780, '0'], [1742292840, '0'], [1742292900, '0'], [1742292960, '0'], [1742293020, '0'], [1742293080, '0'], [1742293140, '0'], [1742293200, '0'], [1742293260, '0'], [1742293320, '0'], [1742293380, '0'], [1742293440, '0'], [1742293500, '0'], [1742293560, '0'], [1742293680, '0'], [1742293740, '0'], [1742293800, '0'], [1742293860, '0'], [1742293920, '0'], [1742293980, '0'], [1742294040, '0'], [1742294100, '0'], [1742294160, '0'], [1742294220, '0']]",netdata_net_net_kilobits_persec_average
"{'__name__': 'process_cpu_seconds_total', 'instance': '172.22.0.10:9091', 'job': 'amf'}","[[1742291580, '0'], [1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0'], [1742292180, '0'], [1742292240, '0'], [1742292300, '0'], [1742292360, '0'], [1742292420, '0'], [1742292480, '0'], [1742292540, '0'], [1742292600, '0'], [1742292660, '0'], [1742292720, '0'], [1742292780, '0'], [1742292840, '0'], [1742292900, '0'], [1742292960, '0'], [1742293020, '0'], [1742293080, '0'], [1742293140, '0'], [1742293200, '0'], [1742293260, '0'], [1742293320, '0'], [1742293380, '0'], [1742293440, '0'], [1742293500, '0'], [1742293560, '0'], [1742293680, '0'], [1742293740, '0'], [1742293800, '0'], [1742293860, '0'], [1742293920, '0'], [1742293980, '0'], [1742294040, '0'], [1742294100, '0'], [1742294160, '0'], [1742294220, '0']]",process_cpu_seconds_total
"{'__name__': 'process_cpu_seconds_total', 'instance': '172.22.0.27:9091', 'job': 'pcf'}","[[1742291580, '0'], [1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0'], [1742292180, '0'], [1742292240, '0'], [1742292300, '0'], [1742292360, '0'], [1742292420, '0'], [1742292480, '0'], [1742292540, '0'], [1742292600, '0'], [1742292660, '0'], [1742292720, '0'], [1742292780, '0'], [1742292840, '0'], [1742292900, '0'], [1742292960, '0'], [1742293020, '0'], [1742293080, '0'], [1742293140, '0'], [1742293200, '0'], [1742293260, '0'], [1742293320, '0'], [1742293380, '0'], [1742293440, '0'], [1742293500, '0'], [1742293560, '0'], [1742293680, '0'], [1742293740, '0'], [1742293800, '0'], [1742293860, '0'], [1742293920, '0'], [1742293980, '0'], [1742294040, '0'], [1742294100, '0'], [1742294160, '0'], [1742294220, '0']]",process_cpu_seconds_total
"{'__name__': 'process_cpu_seconds_total', 'instance': '172.22.0.7:9091', 'job': 'smf'}","[[1742291580, '0'], [1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0'], [1742292180, '0'], [1742292240, '0'], [1742292300, '0'], [1742292360, '0'], [1742292420, '0'], [1742292480, '0'], [1742292540, '0'], [1742292600, '1'], [1742292660, '1'], [1742292720, '1'], [1742292780, '1'], [1742292840, '1'], [1742292900, '1'], [1742292960, '1'], [1742293020, '1'], [1742293080, '1'], [1742293140, '1'], [1742293200, '1'], [1742293260, '1'], [1742293320, '1'], [1742293380, '1'], [1742293440, '1'], [1742293500, '1'], [1742293560, '1'], [1742293680, '1'], [1742293740, '1'], [1742293800, '1'], [1742293860, '1'], [1742293920, '1'], [1742293980, '1'], [1742294040, '1'], [1742294100, '1'], [1742294160, '1'], [1742294220, '1']]",process_cpu_seconds_total
"{'__name__': 'process_cpu_seconds_total', 'instance': '172.22.0.8:9091', 'job': 'upf'}","[[1742291580, '0'], [1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0'], [1742292180, '0'], [1742292240, '0'], [1742292300, '0'], [1742292360, '0'], [1742292420, '0'], [1742292480, '0'], [1742292540, '0'], [1742292600, '0'], [1742292660, '0'], [1742292720, '0'], [1742292780, '0'], [1742292840, '0'], [1742292900, '0'], [1742292960, '0'], [1742293020, '0'], [1742293080, '0'], [1742293140, '0'], [1742293200, '0'], [1742293260, '0'], [1742293320, '0'], [1742293380, '0'], [1742293440, '0'], [1742293500, '0'], [1742293560, '0'], [1742293680, '0'], [1742293740, '0'], [1742293800, '0'], [1742293860, '0'], [1742293920, '0'], [1742293980, '0'], [1742294040, '0'], [1742294100, '0'], [1742294160, '0'], [1742294220, '0']]",process_cpu_seconds_total
"{'__name__': 'process_cpu_seconds_total', 'instance': '172.22.0.9:9091', 'job': 'mme'}","[[1742291580, '0'], [1742291640, '0'], [1742291700, '0'], [1742291760, '0'], [1742291820, '0'], [1742291880, '0'], [1742291940, '0'], [1742292000, '0'], [1742292060, '0'], [1742292120, '0'], [1742292180, '0'], [1742292240, '0'], [1742292300, '0'], [1742292360, '0'], [1742292420, '0'], [1742292480, '0'], [1742292540, '0'], [1742292600, '0'], [1742292660, '0'], [1742292720, '0'], [1742292780, '0'], [1742292840, '0'], [1742292900, '0'], [1742292960, '0'], [1742293020, '0'], [1742293080, '0'], [1742293140, '0'], [1742293200, '0'], [1742293260, '0'], [1742293320, '0'], [1742293380, '0'], [1742293440, '0'], [1742293500, '0'], [1742293560, '0'], [1742293680, '1'], [1742293740, '1'], [1742293800, '1'], [1742293860, '1'], [1742293920, '1'], [1742293980, '1'], [1742294040, '1'], [1742294100, '1'], [1742294160, '1'], [1742294220, '1']]",process_cpu_seconds_total
"{'__name__': 'process_resident_memory_bytes', 'instance': '172.22.0.10:9091', 'job': 'amf'}","[[1742291580, '31211520'], [1742291640, '31211520'], [1742291700, '31211520'], [1742291760, '31211520'], [1742291820, '31211520'], [1742291880, '31211520'], [1742291940, '31211520'], [1742292000, '31211520'], [1742292060, '31342592'], [1742292120, '31342592'], [1742292180, '31342592'], [1742292240, '31342592'], [1742292300, '31342592'], [1742292360, '31342592'], [1742292420, '31342592'], [1742292480, '31342592'], [1742292540, '31342592'], [1742292600, '31342592'], [1742292660, '31342592'], [1742292720, '31342592'], [1742292780, '31473664'], [1742292840, '31473664'], [1742292900, '31473664'], [1742292960, '31473664'], [1742293020, '31473664'], [1742293080, '31473664'], [1742293140, '31473664'], [1742293200, '31473664'], [1742293260, '31473664'], [1742293320, '31473664'], [1742293380, '31473664'], [1742293440, '31473664'], [1742293500, '31473664'], [1742293560, '31473664'], [1742293680, '31473664'], [1742293740, '37765120'], [1742293800, '37765120'], [1742293860, '37765120'], [1742293920, '37765120'], [1742293980, '37765120'], [1742294040, '37765120'], [1742294100, '37765120'], [1742294160, '37765120'], [1742294220, '37765120']]",process_resident_memory_bytes
